Weather,Traffic,Vehicle,Area,Category,avg_delivery_time,avg_pickup_delay,percent_late,deliveries
Sandstorms,Medium ,scooter ,Metropolitian ,Toys,121.0,9.5,0.0,20
Sandstorms,Medium ,scooter ,Other,Apparel,130.0,10.0,0.0,1
Sandstorms,Medium ,scooter ,Other,Books,112.5,15.0,0.0,2
Sandstorms,Medium ,scooter ,Other,Cosmetics,115.0,5.0,0.0,1
Sandstorms,Medium ,scooter ,Other,Grocery,27.0,15.0,0.0,1
Sandstorms,Medium ,scooter ,Other,Pet Supplies,125.0,5.0,0.0,1
Sandstorms,Medium ,scooter ,Other,Shoes,155.0,10.0,0.0,1
Sandstorms,Medium ,scooter ,Other,Toys,131.66666666666666,15.0,0.0,3
Sandstorms,Medium ,scooter ,Urban ,Apparel,116.66666666666667,8.333333333333334,0.0,6
Sandstorms,Medium ,scooter ,Urban ,Books,124.44444444444444,8.88888888888889,0.0,9
Sandstorms,Medium ,scooter ,Urban ,Clothing,135.0,13.75,0.0,4
Sandstorms,Medium ,scooter ,Urban ,Cosmetics,133.75,13.75,25.0,4
Sandstorms,Medium ,scooter ,Urban ,Electronics,130.0,10.0,11.11111111111111,9
Sandstorms,Medium ,scooter ,Urban ,Grocery,27.571428571428573,10.0,0.0,7
Sandstorms,Medium ,scooter ,Urban ,Home,111.42857142857143,11.428571428571429,0.0,7
Sandstorms,Medium ,scooter ,Urban ,Jewelry,132.5,9.166666666666666,0.0,6
Sandstorms,Medium ,scooter ,Urban ,Kitchen,130.71428571428572,10.0,0.0,7
Sandstorms,Medium ,scooter ,Urban ,Outdoors,131.0,10.0,0.0,5
Sandstorms,Medium ,scooter ,Urban ,Pet Supplies,126.11111111111111,11.666666666666666,0.0,9
Sandstorms,Medium ,scooter ,Urban ,Shoes,130.0,7.5,0.0,4
Sandstorms,Medium ,scooter ,Urban ,Skincare,135.71428571428572,9.285714285714286,0.0,7
Sandstorms,Medium ,scooter ,Urban ,Snacks,138.1818181818182,8.181818181818182,0.0,11
Sandstorms,Medium ,scooter ,Urban ,Sports,133.33333333333334,6.666666666666667,0.0,3
Sandstorms,Medium ,scooter ,Urban ,Toys,108.0,9.0,0.0,5
Sandstorms,Medium ,van,Metropolitian ,Apparel,123.33333333333333,6.666666666666667,0.0,3
Sandstorms,Medium ,van,Metropolitian ,Books,128.33333333333334,11.666666666666666,16.666666666666664,6
Sandstorms,Medium ,van,Metropolitian ,Clothing,125.0,10.0,0.0,4
Sandstorms,Medium ,van,Metropolitian ,Cosmetics,124.16666666666667,10.0,0.0,12
Sandstorms,Medium ,van,Metropolitian ,Electronics,135.0,8.5,10.0,10
Sandstorms,Medium ,van,Metropolitian ,Grocery,32.0,8.333333333333334,0.0,3
Sandstorms,Medium ,van,Metropolitian ,Home,135.625,10.0,0.0,8
Sandstorms,Medium ,van,Metropolitian ,Jewelry,149.0,11.0,0.0,5
Sandstorms,Medium ,van,Metropolitian ,Kitchen,145.83333333333334,9.166666666666666,0.0,6
Sandstorms,Medium ,van,Metropolitian ,Outdoors,130.5,10.0,10.0,10
Sandstorms,Medium ,van,Metropolitian ,Pet Supplies,130.0,15.0,0.0,3
Sandstorms,Medium ,van,Metropolitian ,Shoes,120.625,9.375,0.0,8
Sandstorms,Medium ,van,Metropolitian ,Skincare,152.5,6.666666666666667,16.666666666666664,6
Sandstorms,Medium ,van,Metropolitian ,Snacks,147.5,11.25,25.0,8
Sandstorms,Medium ,van,Metropolitian ,Sports,146.11111111111111,9.444444444444445,22.22222222222222,9
Sandstorms,Medium ,van,Metropolitian ,Toys,113.0,11.0,0.0,5
Sandstorms,Medium ,van,Other,Cosmetics,150.0,15.0,0.0,1
Sandstorms,Medium ,van,Other,Kitchen,150.0,15.0,0.0,1
Sandstorms,Medium ,van,Other,Pet Supplies,130.0,5.0,0.0,1
Sandstorms,Medium ,van,Other,Shoes,105.0,5.0,0.0,1
Sandstorms,Medium ,van,Urban ,Apparel,145.0,12.5,0.0,2
Sandstorms,Medium ,van,Urban ,Books,121.66666666666667,11.666666666666666,0.0,3
Sandstorms,Medium ,van,Urban ,Clothing,121.66666666666667,8.333333333333334,0.0,3
Sandstorms,Medium ,van,Urban ,Cosmetics,110.0,5.0,0.0,1
Sandstorms,Medium ,van,Urban ,Electronics,135.0,11.666666666666666,0.0,3
Sandstorms,Medium ,van,Urban ,Grocery,26.5,10.0,0.0,2
Sandstorms,Medium ,van,Urban ,Home,75.0,15.0,0.0,1
Sandstorms,Medium ,van,Urban ,Outdoors,143.75,10.0,25.0,4
Sandstorms,Medium ,van,Urban ,Pet Supplies,125.0,10.0,0.0,1
Sandstorms,Medium ,van,Urban ,Shoes,155.0,15.0,0.0,2
Sandstorms,Medium ,van,Urban ,Skincare,121.66666666666667,13.333333333333334,0.0,3
Sandstorms,Medium ,van,Urban ,Snacks,145.0,10.0,33.33333333333333,3
Sandstorms,Medium ,van,Urban ,Sports,155.0,10.0,0.0,1
Stormy,High ,motorcycle ,Metropolitian ,Apparel,172.0,9.0,26.666666666666668,15
Stormy,High ,motorcycle ,Metropolitian ,Books,146.0,10.6,24.0,25
Stormy,High ,motorcycle ,Metropolitian ,Clothing,141.0,10.0,20.0,20
Stormy,High ,motorcycle ,Metropolitian ,Cosmetics,150.66666666666666,8.666666666666666,33.33333333333333,15
Stormy,High ,motorcycle ,Metropolitian ,Electronics,152.5,9.318181818181818,18.181818181818183,22
Stormy,High ,motorcycle ,Metropolitian ,Grocery,30.857142857142858,9.523809523809524,0.0,21
Stormy,High ,motorcycle ,Metropolitian ,Home,146.11111111111111,10.277777777777779,27.77777777777778,18
Stormy,High ,motorcycle ,Metropolitian ,Jewelry,142.66666666666666,10.666666666666666,6.666666666666667,15
Stormy,High ,motorcycle ,Metropolitian ,Kitchen,151.57894736842104,10.526315789473685,31.57894736842105,19
Stormy,High ,motorcycle ,Metropolitian ,Outdoors,165.22727272727272,9.545454545454545,31.818181818181817,22
Stormy,High ,motorcycle ,Metropolitian ,Pet Supplies,142.64705882352942,6.470588235294118,23.52941176470588,17
Stormy,High ,motorcycle ,Metropolitian ,Shoes,167.94117647058823,12.352941176470589,29.411764705882355,17
Stormy,High ,motorcycle ,Metropolitian ,Skincare,159.25925925925927,9.814814814814815,33.33333333333333,27
Stormy,High ,motorcycle ,Metropolitian ,Snacks,160.0,8.181818181818182,36.36363636363637,11
Stormy,High ,motorcycle ,Metropolitian ,Sports,151.95652173913044,9.782608695652174,30.434782608695656,23
Stormy,High ,motorcycle ,Metropolitian ,Toys,137.64705882352942,10.882352941176471,17.647058823529413,17
Stormy,High ,motorcycle ,Other,Grocery,10.0,5.0,0.0,1
Stormy,High ,motorcycle ,Other,Toys,125.0,10.0,0.0,2
Stormy,High ,motorcycle ,Semi-Urban ,Snacks,245.0,10.0,100.0,1
Stormy,High ,motorcycle ,Urban ,Apparel,125.0,6.0,0.0,5
Stormy,High ,motorcycle ,Urban ,Books,160.0,12.5,0.0,2
Stormy,High ,motorcycle ,Urban ,Clothing,163.0,8.0,20.0,5
Stormy,High ,motorcycle ,Urban ,Cosmetics,150.83333333333334,8.333333333333334,33.33333333333333,6
Stormy,High ,motorcycle ,Urban ,Electronics,148.33333333333334,11.666666666666666,0.0,3
Stormy,High ,motorcycle ,Urban ,Grocery,34.666666666666664,10.0,0.0,3
Stormy,High ,motorcycle ,Urban ,Home,149.16666666666666,12.5,50.0,6
Stormy,High ,motorcycle ,Urban ,Jewelry,99.375,9.375,0.0,8
Stormy,High ,motorcycle ,Urban ,Kitchen,118.0,7.0,20.0,5
Stormy,High ,motorcycle ,Urban ,Outdoors,139.375,10.625,0.0,8
Stormy,High ,motorcycle ,Urban ,Pet Supplies,185.0,15.0,100.0,1
Stormy,High ,motorcycle ,Urban ,Shoes,143.0,8.5,20.0,10
Stormy,High ,motorcycle ,Urban ,Skincare,155.0,10.714285714285714,42.857142857142854,7
Stormy,High ,motorcycle ,Urban ,Snacks,127.5,12.5,0.0,6
Stormy,High ,motorcycle ,Urban ,Sports,138.88888888888889,10.0,33.33333333333333,9
Stormy,High ,motorcycle ,Urban ,Toys,124.0,9.0,20.0,5
Stormy,High ,scooter ,Metropolitian ,Apparel,129.44444444444446,7.777777777777778,0.0,9
Stormy,High ,scooter ,Metropolitian ,Books,113.33333333333333,11.666666666666666,0.0,9
Stormy,High ,scooter ,Metropolitian ,Clothing,125.625,11.25,0.0,16
Stormy,High ,scooter ,Metropolitian ,Cosmetics,136.875,8.75,0.0,8
Stormy,High ,scooter ,Metropolitian ,Electronics,124.375,12.5,0.0,8
Stormy,High ,scooter ,Metropolitian ,Grocery,25.272727272727273,8.181818181818182,0.0,11
Stormy,High ,scooter ,Metropolitian ,Home,138.75,13.75,0.0,4
Stormy,High ,scooter ,Metropolitian ,Jewelry,121.0,8.0,0.0,5
Stormy,High ,scooter ,Metropolitian ,Kitchen,141.5,10.5,0.0,10
Stormy,High ,scooter ,Metropolitian ,Outdoors,122.22222222222223,8.333333333333334,0.0,9
Stormy,High ,scooter ,Metropolitian ,Pet Supplies,128.33333333333334,11.666666666666666,0.0,9
Stormy,High ,scooter ,Metropolitian ,Shoes,130.0,10.416666666666666,0.0,12
Stormy,High ,scooter ,Metropolitian ,Skincare,130.45454545454547,9.545454545454545,0.0,11
Stormy,High ,scooter ,Metropolitian ,Snacks,111.5,9.5,0.0,10
Stormy,High ,scooter ,Metropolitian ,Sports,134.0,12.5,0.0,10
Stormy,High ,scooter ,Metropolitian ,Toys,126.25,11.25,0.0,8
Stormy,High ,scooter ,Other,Books,50.0,5.0,0.0,1
Stormy,High ,scooter ,Other,Clothing,160.0,5.0,0.0,1
Stormy,High ,scooter ,Other,Grocery,12.0,15.0,0.0,1
Stormy,High ,scooter ,Other,Kitchen,150.0,15.0,0.0,1
Stormy,High ,scooter ,Urban ,Apparel,125.0,5.0,0.0,2
Stormy,High ,scooter ,Urban ,Books,60.0,10.0,0.0,1
Stormy,High ,scooter ,Urban ,Clothing,55.0,15.0,0.0,1
Stormy,High ,scooter ,Urban ,Cosmetics,83.33333333333333,8.333333333333334,0.0,3
Stormy,High ,scooter ,Urban ,Electronics,120.0,5.0,0.0,1
Stormy,High ,scooter ,Urban ,Grocery,28.666666666666668,9.166666666666666,0.0,6
Stormy,High ,scooter ,Urban ,Home,117.5,5.0,0.0,2
Stormy,High ,scooter ,Urban ,Jewelry,135.0,7.5,0.0,2
Stormy,High ,scooter ,Urban ,Kitchen,50.0,15.0,0.0,1
Stormy,High ,scooter ,Urban ,Outdoors,125.0,10.0,0.0,1
Stormy,High ,scooter ,Urban ,Pet Supplies,105.55555555555556,11.666666666666666,0.0,9
Stormy,High ,scooter ,Urban ,Shoes,135.0,7.5,0.0,2
Stormy,High ,scooter ,Urban ,Skincare,100.625,9.375,0.0,8
Stormy,High ,scooter ,Urban ,Snacks,101.66666666666667,11.666666666666666,0.0,3
Stormy,High ,scooter ,Urban ,Sports,87.0,11.0,0.0,5
Stormy,High ,scooter ,Urban ,Toys,80.0,6.666666666666667,0.0,3
Stormy,High ,van,Metropolitian ,Apparel,165.0,5.0,0.0,1
Stormy,High ,van,Metropolitian ,Books,145.0,11.666666666666666,0.0,3
Stormy,High ,van,Metropolitian ,Clothing,149.0,9.0,0.0,5
Stormy,High ,van,Metropolitian ,Cosmetics,148.33333333333334,10.0,0.0,3
Stormy,High ,van,Metropolitian ,Electronics,121.25,15.0,0.0,4
Stormy,High ,van,Metropolitian ,Home,142.5,7.5,0.0,2
Stormy,High ,van,Metropolitian ,Jewelry,102.5,12.5,0.0,4
Stormy,High ,van,Metropolitian ,Kitchen,125.0,10.0,0.0,2
Stormy,High ,van,Metropolitian ,Outdoors,145.0,5.0,0.0,1
Stormy,High ,van,Metropolitian ,Pet Supplies,145.0,10.0,0.0,2
Stormy,High ,van,Metropolitian ,Shoes,136.66666666666666,10.0,0.0,3
Stormy,High ,van,Metropolitian ,Skincare,130.0,5.0,0.0,1
Stormy,High ,van,Metropolitian ,Sports,108.75,11.25,0.0,4
Stormy,High ,van,Metropolitian ,Toys,112.0,9.0,0.0,5
Stormy,High ,van,Other,Pet Supplies,125.0,15.0,0.0,1
Stormy,High ,van,Urban ,Apparel,98.33333333333333,8.333333333333334,0.0,3
Stormy,High ,van,Urban ,Books,140.0,10.0,0.0,2
Stormy,High ,van,Urban ,Clothing,155.0,5.0,0.0,1
Stormy,High ,van,Urban ,Electronics,160.0,10.0,0.0,1
Stormy,High ,van,Urban ,Kitchen,85.0,10.0,0.0,1
Stormy,High ,van,Urban ,Outdoors,50.0,5.0,0.0,1
Stormy,High ,van,Urban ,Shoes,85.0,15.0,0.0,1
Stormy,High ,van,Urban ,Skincare,120.0,10.0,0.0,1
Stormy,High ,van,Urban ,Sports,50.0,5.0,0.0,1
Stormy,High ,van,Urban ,Toys,150.0,10.0,0.0,1
Stormy,Jam ,motorcycle ,Metropolitian ,Apparel,166.04166666666666,10.208333333333334,31.25,48
Stormy,Jam ,motorcycle ,Metropolitian ,Books,161.30434782608697,10.652173913043478,34.78260869565217,46
Stormy,Jam ,motorcycle ,Metropolitian ,Clothing,166.52173913043478,10.0,39.130434782608695,46
Stormy,Jam ,motorcycle ,Metropolitian ,Cosmetics,166.41666666666666,10.166666666666666,41.66666666666667,60
Stormy,Jam ,motorcycle ,Metropolitian ,Electronics,157.24137931034483,10.431034482758621,31.03448275862069,58
Stormy,Jam ,motorcycle ,Metropolitian ,Grocery,31.48076923076923,10.865384615384615,0.0,52
Stormy,Jam ,motorcycle ,Metropolitian ,Home,155.1639344262295,9.836065573770492,34.42622950819672,61
Stormy,Jam ,motorcycle ,Metropolitian ,Jewelry,160.13698630136986,8.972602739726028,39.726027397260275,73
Stormy,Jam ,motorcycle ,Metropolitian ,Kitchen,161.66666666666666,10.454545454545455,36.36363636363637,66
Stormy,Jam ,motorcycle ,Metropolitian ,Outdoors,165.28985507246378,9.855072463768115,40.57971014492754,69
Stormy,Jam ,motorcycle ,Metropolitian ,Pet Supplies,182.8409090909091,8.863636363636363,52.27272727272727,44
Stormy,Jam ,motorcycle ,Metropolitian ,Shoes,155.7017543859649,9.649122807017545,28.07017543859649,57
Stormy,Jam ,motorcycle ,Metropolitian ,Skincare,169.12698412698413,10.317460317460318,44.44444444444444,63
Stormy,Jam ,motorcycle ,Metropolitian ,Snacks,162.86666666666667,9.733333333333333,36.0,75
Stormy,Jam ,motorcycle ,Metropolitian ,Sports,162.3,9.6,36.0,50
Stormy,Jam ,motorcycle ,Metropolitian ,Toys,163.83333333333334,10.666666666666666,40.0,60
Stormy,Jam ,motorcycle ,Other,Books,80.0,15.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Clothing,93.33333333333333,11.666666666666666,0.0,3
Stormy,Jam ,motorcycle ,Other,Cosmetics,85.0,15.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Electronics,76.66666666666667,8.333333333333334,0.0,3
Stormy,Jam ,motorcycle ,Other,Grocery,28.5,11.25,0.0,4
Stormy,Jam ,motorcycle ,Other,Kitchen,125.0,5.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Outdoors,130.0,10.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Pet Supplies,85.0,10.0,0.0,2
Stormy,Jam ,motorcycle ,Other,Skincare,112.5,5.0,0.0,2
Stormy,Jam ,motorcycle ,Other,Snacks,145.0,15.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Sports,70.0,5.0,0.0,1
Stormy,Jam ,motorcycle ,Other,Toys,125.0,5.0,0.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Apparel,235.0,10.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Books,230.0,15.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Clothing,260.0,15.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Electronics,245.0,10.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Grocery,48.0,15.0,0.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Jewelry,265.0,5.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Kitchen,265.0,15.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Outdoors,270.0,15.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Pet Supplies,235.0,10.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Skincare,252.5,7.5,100.0,2
Stormy,Jam ,motorcycle ,Semi-Urban ,Snacks,235.0,5.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Sports,235.0,10.0,100.0,1
Stormy,Jam ,motorcycle ,Semi-Urban ,Toys,255.0,8.333333333333334,100.0,3
Stormy,Jam ,motorcycle ,Urban ,Apparel,147.5,9.375,31.25,16
Stormy,Jam ,motorcycle ,Urban ,Books,161.25,9.375,25.0,16
Stormy,Jam ,motorcycle ,Urban ,Clothing,131.875,10.625,12.5,8
Stormy,Jam ,motorcycle ,Urban ,Cosmetics,153.8235294117647,8.235294117647058,35.294117647058826,17
Stormy,Jam ,motorcycle ,Urban ,Electronics,147.5,7.222222222222222,22.22222222222222,18
Stormy,Jam ,motorcycle ,Urban ,Grocery,28.3,9.5,0.0,10
Stormy,Jam ,motorcycle ,Urban ,Home,151.92307692307693,9.23076923076923,30.76923076923077,13
Stormy,Jam ,motorcycle ,Urban ,Jewelry,134.0,10.5,30.0,10
Stormy,Jam ,motorcycle ,Urban ,Kitchen,137.08333333333334,10.0,25.0,12
Stormy,Jam ,motorcycle ,Urban ,Outdoors,159.0,12.666666666666666,40.0,15
Stormy,Jam ,motorcycle ,Urban ,Pet Supplies,137.89473684210526,10.789473684210526,21.052631578947366,19
Stormy,Jam ,motorcycle ,Urban ,Shoes,116.66666666666667,11.666666666666666,0.0,3
Stormy,Jam ,motorcycle ,Urban ,Skincare,153.92857142857142,8.571428571428571,35.714285714285715,14
Stormy,Jam ,motorcycle ,Urban ,Snacks,150.0,10.454545454545455,27.27272727272727,11
Stormy,Jam ,motorcycle ,Urban ,Sports,162.66666666666666,10.0,40.0,15
Stormy,Jam ,motorcycle ,Urban ,Toys,145.55555555555554,10.555555555555555,22.22222222222222,9
Stormy,Jam ,scooter ,Metropolitian ,Apparel,138.03571428571428,10.714285714285714,10.714285714285714,28
Stormy,Jam ,scooter ,Metropolitian ,Books,136.74418604651163,9.186046511627907,18.6046511627907,43
Stormy,Jam ,scooter ,Metropolitian ,Clothing,133.6764705882353,9.411764705882353,5.88235294117647,34
Stormy,Jam ,scooter ,Metropolitian ,Cosmetics,135.0,10.0,13.88888888888889,36
Stormy,Jam ,scooter ,Metropolitian ,Electronics,137.90697674418604,9.069767441860465,11.627906976744185,43
Stormy,Jam ,scooter ,Metropolitian ,Grocery,28.548387096774192,8.870967741935484,0.0,31
Stormy,Jam ,scooter ,Metropolitian ,Home,141.0204081632653,11.122448979591837,20.408163265306122,49
Stormy,Jam ,scooter ,Metropolitian ,Jewelry,137.74193548387098,10.483870967741936,9.67741935483871,31
Stormy,Jam ,scooter ,Metropolitian ,Kitchen,145.4,9.0,16.0,25
Stormy,Jam ,scooter ,Metropolitian ,Outdoors,132.65625,9.0625,6.25,32
Stormy,Jam ,scooter ,Metropolitian ,Pet Supplies,145.625,9.125,17.5,40
Stormy,Jam ,scooter ,Metropolitian ,Shoes,129.6551724137931,8.96551724137931,10.344827586206897,29
Stormy,Jam ,scooter ,Metropolitian ,Skincare,140.76923076923077,10.512820512820513,23.076923076923077,39
Stormy,Jam ,scooter ,Metropolitian ,Snacks,143.03030303030303,8.181818181818182,15.151515151515152,33
Stormy,Jam ,scooter ,Metropolitian ,Sports,131.89655172413794,8.793103448275861,13.793103448275861,29
Stormy,Jam ,scooter ,Metropolitian ,Toys,138.33333333333334,10.357142857142858,16.666666666666664,42
Stormy,Jam ,scooter ,Other,Apparel,75.0,10.0,0.0,1
Stormy,Jam ,scooter ,Other,Books,50.0,15.0,0.0,1
Stormy,Jam ,scooter ,Other,Clothing,110.0,15.0,0.0,1
Stormy,Jam ,scooter ,Other,Cosmetics,146.66666666666666,10.0,33.33333333333333,3
Stormy,Jam ,scooter ,Other,Grocery,24.666666666666668,5.0,0.0,3
Stormy,Jam ,scooter ,Other,Home,100.0,5.0,0.0,1
Stormy,Jam ,scooter ,Other,Jewelry,78.33333333333333,8.333333333333334,0.0,3
Stormy,Jam ,scooter ,Other,Outdoors,160.0,10.0,0.0,1
Stormy,Jam ,scooter ,Other,Pet Supplies,75.0,10.0,0.0,1
Stormy,Jam ,scooter ,Other,Shoes,125.0,10.0,0.0,1
Stormy,Jam ,scooter ,Other,Skincare,145.0,15.0,0.0,1
Stormy,Jam ,scooter ,Other,Snacks,80.0,15.0,0.0,1
Stormy,Jam ,scooter ,Other,Toys,155.0,15.0,50.0,2
Stormy,Jam ,scooter ,Urban ,Apparel,158.88888888888889,11.666666666666666,33.33333333333333,9
Stormy,Jam ,scooter ,Urban ,Books,117.08333333333333,7.5,16.666666666666664,12
Stormy,Jam ,scooter ,Urban ,Clothing,146.11111111111111,10.555555555555555,22.22222222222222,9
Stormy,Jam ,scooter ,Urban ,Cosmetics,145.5,10.5,20.0,10
Stormy,Jam ,scooter ,Urban ,Electronics,130.9090909090909,9.545454545454545,18.181818181818183,11
Stormy,Jam ,scooter ,Urban ,Grocery,26.5,10.0,0.0,6
Stormy,Jam ,scooter ,Urban ,Home,130.5,12.0,10.0,10
Stormy,Jam ,scooter ,Urban ,Jewelry,137.5,10.5,20.0,10
Stormy,Jam ,scooter ,Urban ,Kitchen,113.75,8.75,0.0,8
Stormy,Jam ,scooter ,Urban ,Outdoors,121.92307692307692,11.923076923076923,15.384615384615385,13
Stormy,Jam ,scooter ,Urban ,Pet Supplies,120.625,10.0,12.5,8
Stormy,Jam ,scooter ,Urban ,Shoes,120.0,9.583333333333334,0.0,12
Stormy,Jam ,scooter ,Urban ,Skincare,114.44444444444444,10.0,0.0,9
Stormy,Jam ,scooter ,Urban ,Snacks,122.77777777777777,10.0,11.11111111111111,9
Stormy,Jam ,scooter ,Urban ,Sports,123.0,9.5,20.0,10
Stormy,Jam ,scooter ,Urban ,Toys,133.5,9.5,10.0,10
Stormy,Jam ,van,Metropolitian ,Apparel,148.5,10.5,10.0,10
Stormy,Jam ,van,Metropolitian ,Books,131.8181818181818,10.0,18.181818181818183,11
Stormy,Jam ,van,Metropolitian ,Clothing,171.66666666666666,10.833333333333334,66.66666666666666,6
Stormy,Jam ,van,Metropolitian ,Cosmetics,121.25,6.875,0.0,8
Stormy,Jam ,van,Metropolitian ,Electronics,120.0,10.0,0.0,8
Stormy,Jam ,van,Metropolitian ,Grocery,24.571428571428573,9.285714285714286,0.0,7
Stormy,Jam ,van,Metropolitian ,Home,120.76923076923077,9.615384615384615,23.076923076923077,13
Stormy,Jam ,van,Metropolitian ,Jewelry,128.125,9.375,12.5,8
Stormy,Jam ,van,Metropolitian ,Kitchen,140.0,11.25,25.0,4
Stormy,Jam ,van,Metropolitian ,Outdoors,125.0,12.272727272727273,0.0,11
Stormy,Jam ,van,Metropolitian ,Pet Supplies,121.11111111111111,7.777777777777778,11.11111111111111,9
Stormy,Jam ,van,Metropolitian ,Shoes,130.0,5.0,0.0,1
Stormy,Jam ,van,Metropolitian ,Skincare,135.0,10.5,10.0,10
Stormy,Jam ,van,Metropolitian ,Snacks,158.125,9.375,25.0,8
Stormy,Jam ,van,Metropolitian ,Sports,159.0,13.0,40.0,5
Stormy,Jam ,van,Metropolitian ,Toys,128.75,10.416666666666666,8.333333333333332,12
Stormy,Jam ,van,Other,Snacks,135.0,15.0,0.0,1
Stormy,Jam ,van,Other,Sports,170.0,10.0,0.0,1
Stormy,Jam ,van,Urban ,Apparel,107.5,7.5,0.0,2
Stormy,Jam ,van,Urban ,Books,147.5,7.5,0.0,2
Stormy,Jam ,van,Urban ,Clothing,102.5,12.5,0.0,2
Stormy,Jam ,van,Urban ,Cosmetics,95.0,15.0,0.0,2
Stormy,Jam ,van,Urban ,Electronics,112.5,7.5,0.0,4
Stormy,Jam ,van,Urban ,Grocery,18.0,5.0,0.0,1
Stormy,Jam ,van,Urban ,Home,185.0,7.5,50.0,2
Stormy,Jam ,van,Urban ,Jewelry,210.0,10.0,100.0,1
Stormy,Jam ,van,Urban ,Kitchen,140.0,15.0,0.0,1
Stormy,Jam ,van,Urban ,Outdoors,129.0,12.0,20.0,5
Stormy,Jam ,van,Urban ,Pet Supplies,142.5,7.5,0.0,2
Stormy,Jam ,van,Urban ,Shoes,80.0,10.0,0.0,1
Stormy,Jam ,van,Urban ,Skincare,126.66666666666667,10.0,0.0,3
Stormy,Jam ,van,Urban ,Snacks,107.5,10.0,0.0,2
Stormy,Jam ,van,Urban ,Sports,128.33333333333334,8.333333333333334,0.0,3
Stormy,Jam ,van,Urban ,Toys,106.25,6.25,0.0,4
Stormy,Low ,motorcycle ,Metropolitian ,Apparel,114.43396226415095,-153.8679245283019,0.0,53
Stormy,Low ,motorcycle ,Metropolitian ,Books,112.63636363636364,-147.0909090909091,0.0,55
Stormy,Low ,motorcycle ,Metropolitian ,Clothing,113.85245901639344,-60.16393442622951,0.0,61
Stormy,Low ,motorcycle ,Metropolitian ,Cosmetics,112.23684210526316,-197.30263157894737,0.0,76
Stormy,Low ,motorcycle ,Metropolitian ,Electronics,112.1830985915493,-10.915492957746478,0.0,71
Stormy,Low ,motorcycle ,Metropolitian ,Grocery,21.913793103448278,-39.6551724137931,0.0,58
Stormy,Low ,motorcycle ,Metropolitian ,Home,110.35211267605634,-51.19718309859155,0.0,71
Stormy,Low ,motorcycle ,Metropolitian ,Jewelry,106.63934426229508,-14.59016393442623,0.0,61
Stormy,Low ,motorcycle ,Metropolitian ,Kitchen,107.25352112676056,-91.26760563380282,0.0,71
Stormy,Low ,motorcycle ,Metropolitian ,Outdoors,110.87837837837837,-9.662162162162161,0.0,74
Stormy,Low ,motorcycle ,Metropolitian ,Pet Supplies,108.30882352941177,-10.367647058823529,0.0,68
Stormy,Low ,motorcycle ,Metropolitian ,Shoes,114.84848484848484,-77.04545454545455,0.0,66
Stormy,Low ,motorcycle ,Metropolitian ,Skincare,114.62962962962963,-16.296296296296298,0.0,54
Stormy,Low ,motorcycle ,Metropolitian ,Snacks,115.15625,-124.21875,0.0,64
Stormy,Low ,motorcycle ,Metropolitian ,Sports,109.73684210526316,-65.0,0.0,57
Stormy,Low ,motorcycle ,Metropolitian ,Toys,106.71875,-34.53125,0.0,64
Stormy,Low ,motorcycle ,Other,Books,95.0,13.333333333333334,0.0,3
Stormy,Low ,motorcycle ,Other,Clothing,110.0,6.666666666666667,0.0,3
Stormy,Low ,motorcycle ,Other,Cosmetics,84.0,-274.0,0.0,5
Stormy,Low ,motorcycle ,Other,Electronics,96.25,8.75,0.0,4
Stormy,Low ,motorcycle ,Other,Grocery,18.5,10.0,0.0,2
Stormy,Low ,motorcycle ,Other,Home,115.0,10.0,0.0,3
Stormy,Low ,motorcycle ,Other,Jewelry,95.0,-278.0,0.0,5
Stormy,Low ,motorcycle ,Other,Kitchen,105.0,5.0,0.0,1
Stormy,Low ,motorcycle ,Other,Outdoors,83.33333333333333,8.333333333333334,0.0,3
Stormy,Low ,motorcycle ,Other,Pet Supplies,115.0,12.5,0.0,2
Stormy,Low ,motorcycle ,Other,Shoes,140.0,15.0,0.0,1
Stormy,Low ,motorcycle ,Other,Skincare,91.66666666666667,10.0,0.0,3
Stormy,Low ,motorcycle ,Other,Snacks,115.0,-277.0,0.0,5
Stormy,Low ,motorcycle ,Other,Toys,108.75,7.5,0.0,4
Stormy,Low ,motorcycle ,Urban ,Apparel,109.4,-104.6,0.0,25
